category,label,bls_series,month,index_value
housing,Housing,CUUR0000SAH,1995-08,149.6
housing,Housing,CUUR0000SAH,1995-09,149.5
housing,Housing,CUUR0000SAH,1995-10,149.7
housing,Housing,CUUR0000SAH,1995-11,149.4
housing,Housing,CUUR0000SAH,1995-12,149.7
housing,Housing,CUUR0000SAH,1996-01,150.6
housing,Housing,CUUR0000SAH,1996-02,151.2
housing,Housing,CUUR0000SAH,1996-03,151.7
housing,Housing,CUUR0000SAH,1996-04,151.8
housing,Housing,CUUR0000SAH,1996-05,152
housing,Housing,CUUR0000SAH,1996-06,152.7
housing,Housing,CUUR0000SAH,1996-07,153.6
housing,Housing,CUUR0000SAH,1996-08,154
housing,Housing,CUUR0000SAH,1996-09,153.9
housing,Housing,CUUR0000SAH,1996-10,154
housing,Housing,CUUR0000SAH,1996-11,153.9
housing,Housing,CUUR0000SAH,1996-12,154
housing,Housing,CUUR0000SAH,1997-01,155.1
housing,Housing,CUUR0000SAH,1997-02,155.8
housing,Housing,CUUR0000SAH,1997-03,155.9
housing,Housing,CUUR0000SAH,1997-04,155.8
housing,Housing,CUUR0000SAH,1997-05,155.9
housing,Housing,CUUR0000SAH,1997-06,156.9
housing,Housing,CUUR0000SAH,1997-07,157.5
housing,Housing,CUUR0000SAH,1997-08,157.6
housing,Housing,CUUR0000SAH,1997-09,157.7
housing,Housing,CUUR0000SAH,1997-10,157.7
housing,Housing,CUUR0000SAH,1997-11,157.7
housing,Housing,CUUR0000SAH,1997-12,157.7
housing,Housing,CUUR0000SAH,1998-01,158.3
housing,Housing,CUUR0000SAH,1998-02,158.8
housing,Housing,CUUR0000SAH,1998-03,159.2
housing,Housing,CUUR0000SAH,1998-04,159.5
housing,Housing,CUUR0000SAH,1998-05,159.7
housing,Housing,CUUR0000SAH,1998-06,160.6
housing,Housing,CUUR0000SAH,1998-07,161.2
housing,Housing,CUUR0000SAH,1998-08,161.5
housing,Housing,CUUR0000SAH,1998-09,161.5
housing,Housing,CUUR0000SAH,1998-10,161.4
housing,Housing,CUUR0000SAH,1998-11,161.3
housing,Housing,CUUR0000SAH,1998-12,161.3
housing,Housing,CUUR0000SAH,1999-01,161.8
housing,Housing,CUUR0000SAH,1999-02,162.3
housing,Housing,CUUR0000SAH,1999-03,162.8
housing,Housing,CUUR0000SAH,1999-04,163
housing,Housing,CUUR0000SAH,1999-05,163
housing,Housing,CUUR0000SAH,1999-06,164.1
housing,Housing,CUUR0000SAH,1999-07,164.7
housing,Housing,CUUR0000SAH,1999-08,165
housing,Housing,CUUR0000SAH,1999-09,165.2
housing,Housing,CUUR0000SAH,1999-10,165
housing,Housing,CUUR0000SAH,1999-11,164.9
housing,Housing,CUUR0000SAH,1999-12,164.8
housing,Housing,CUUR0000SAH,2000-01,166
housing,Housing,CUUR0000SAH,2000-02,167.1
housing,Housing,CUUR0000SAH,2000-03,167.8
housing,Housing,CUUR0000SAH,2000-04,167.9
housing,Housing,CUUR0000SAH,2000-05,168.1
housing,Housing,CUUR0000SAH,2000-06,169.6
housing,Housing,CUUR0000SAH,2000-07,170.6
housing,Housing,CUUR0000SAH,2000-08,170.9
housing,Housing,CUUR0000SAH,2000-09,171.4
housing,Housing,CUUR0000SAH,2000-10,171.7
housing,Housing,CUUR0000SAH,2000-11,171.6
housing,Housing,CUUR0000SAH,2000-12,171.9
housing,Housing,CUUR0000SAH,2001-01,174.1
housing,Housing,CUUR0000SAH,2001-02,174.7
housing,Housing,CUUR0000SAH,2001-03,175.4
housing,Housing,CUUR0000SAH,2001-04,175.4
housing,Housing,CUUR0000SAH,2001-05,175.9
housing,Housing,CUUR0000SAH,2001-06,177.3
housing,Housing,CUUR0000SAH,2001-07,177.6
housing,Housing,CUUR0000SAH,2001-08,178
housing,Housing,CUUR0000SAH,2001-09,177.4
housing,Housing,CUUR0000SAH,2001-10,176.7
housing,Housing,CUUR0000SAH,2001-11,176.9
housing,Housing,CUUR0000SAH,2001-12,176.9
housing,Housing,CUUR0000SAH,2002-01,177.6
housing,Housing,CUUR0000SAH,2002-02,178.5
housing,Housing,CUUR0000SAH,2002-03,179.1
housing,Housing,CUUR0000SAH,2002-04,179.5
housing,Housing,CUUR0000SAH,2002-05,179.7
housing,Housing,CUUR0000SAH,2002-06,180.7
housing,Housing,CUUR0000SAH,2002-07,181.2
housing,Housing,CUUR0000SAH,2002-08,181.7
housing,Housing,CUUR0000SAH,2002-09,181.5
housing,Housing,CUUR0000SAH,2002-10,181.4
housing,Housing,CUUR0000SAH,2002-11,181.2
housing,Housing,CUUR0000SAH,2002-12,181.1
housing,Housing,CUUR0000SAH,2003-01,182.3
housing,Housing,CUUR0000SAH,2003-02,183.2
housing,Housing,CUUR0000SAH,2003-03,184.3
housing,Housing,CUUR0000SAH,2003-04,184.1
housing,Housing,CUUR0000SAH,2003-05,184.5
housing,Housing,CUUR0000SAH,2003-06,185.3
housing,Housing,CUUR0000SAH,2003-07,185.9
housing,Housing,CUUR0000SAH,2003-08,186.1
housing,Housing,CUUR0000SAH,2003-09,185.8
housing,Housing,CUUR0000SAH,2003-10,185.7
housing,Housing,CUUR0000SAH,2003-11,185.1
housing,Housing,CUUR0000SAH,2003-12,185.1
housing,Housing,CUUR0000SAH,2004-01,186.3
housing,Housing,CUUR0000SAH,2004-02,187
housing,Housing,CUUR0000SAH,2004-03,187.9
housing,Housing,CUUR0000SAH,2004-04,188.4
housing,Housing,CUUR0000SAH,2004-05,188.9
housing,Housing,CUUR0000SAH,2004-06,190.3
housing,Housing,CUUR0000SAH,2004-07,190.9
housing,Housing,CUUR0000SAH,2004-08,191.2
housing,Housing,CUUR0000SAH,2004-09,191
housing,Housing,CUUR0000SAH,2004-10,191
housing,Housing,CUUR0000SAH,2004-11,190.8
housing,Housing,CUUR0000SAH,2004-12,190.7
housing,Housing,CUUR0000SAH,2005-01,191.8
housing,Housing,CUUR0000SAH,2005-02,192.7
housing,Housing,CUUR0000SAH,2005-03,194.1
housing,Housing,CUUR0000SAH,2005-04,194.4
housing,Housing,CUUR0000SAH,2005-05,194.5
housing,Housing,CUUR0000SAH,2005-06,195.5
housing,Housing,CUUR0000SAH,2005-07,196.6
housing,Housing,CUUR0000SAH,2005-08,196.9
housing,Housing,CUUR0000SAH,2005-09,197
housing,Housing,CUUR0000SAH,2005-10,198.4
housing,Housing,CUUR0000SAH,2005-11,198.5
housing,Housing,CUUR0000SAH,2005-12,198.3
housing,Housing,CUUR0000SAH,2006-01,200
housing,Housing,CUUR0000SAH,2006-02,200.5
housing,Housing,CUUR0000SAH,2006-03,201.3
housing,Housing,CUUR0000SAH,2006-04,201.7
housing,Housing,CUUR0000SAH,2006-05,202.2
housing,Housing,CUUR0000SAH,2006-06,203.7
housing,Housing,CUUR0000SAH,2006-07,204.7
housing,Housing,CUUR0000SAH,2006-08,205.1
housing,Housing,CUUR0000SAH,2006-09,205
housing,Housing,CUUR0000SAH,2006-10,204.4
housing,Housing,CUUR0000SAH,2006-11,204.5
housing,Housing,CUUR0000SAH,2006-12,204.8
housing,Housing,CUUR0000SAH,2007-01,206.057
housing,Housing,CUUR0000SAH,2007-02,207.177
housing,Housing,CUUR0000SAH,2007-03,208.08
housing,Housing,CUUR0000SAH,2007-04,208.541
housing,Housing,CUUR0000SAH,2007-05,208.902
housing,Housing,CUUR0000SAH,2007-06,210.649
housing,Housing,CUUR0000SAH,2007-07,211.286
housing,Housing,CUUR0000SAH,2007-08,211.098
housing,Housing,CUUR0000SAH,2007-09,210.865
housing,Housing,CUUR0000SAH,2007-10,210.701
housing,Housing,CUUR0000SAH,2007-11,210.745
housing,Housing,CUUR0000SAH,2007-12,210.933
housing,Housing,CUUR0000SAH,2008-01,212.244
housing,Housing,CUUR0000SAH,2008-02,213.026
housing,Housing,CUUR0000SAH,2008-03,214.389
housing,Housing,CUUR0000SAH,2008-04,214.89
housing,Housing,CUUR0000SAH,2008-05,215.809
housing,Housing,CUUR0000SAH,2008-06,217.941
housing,Housing,CUUR0000SAH,2008-07,219.61
housing,Housing,CUUR0000SAH,2008-08,219.148
housing,Housing,CUUR0000SAH,2008-09,218.184
housing,Housing,CUUR0000SAH,2008-10,217.383
housing,Housing,CUUR0000SAH,2008-11,216.467
housing,Housing,CUUR0000SAH,2008-12,216.073
housing,Housing,CUUR0000SAH,2009-01,216.928
housing,Housing,CUUR0000SAH,2009-02,217.18
housing,Housing,CUUR0000SAH,2009-03,217.374
housing,Housing,CUUR0000SAH,2009-04,217.126
housing,Housing,CUUR0000SAH,2009-05,216.971
housing,Housing,CUUR0000SAH,2009-06,218.071
housing,Housing,CUUR0000SAH,2009-07,218.085
housing,Housing,CUUR0000SAH,2009-08,217.827
housing,Housing,CUUR0000SAH,2009-09,217.178
housing,Housing,CUUR0000SAH,2009-10,216.612
housing,Housing,CUUR0000SAH,2009-11,215.808
housing,Housing,CUUR0000SAH,2009-12,215.523
housing,Housing,CUUR0000SAH,2010-01,215.925
housing,Housing,CUUR0000SAH,2010-02,215.841
housing,Housing,CUUR0000SAH,2010-03,216.023
housing,Housing,CUUR0000SAH,2010-04,215.798
housing,Housing,CUUR0000SAH,2010-05,215.981
housing,Housing,CUUR0000SAH,2010-06,216.778
housing,Housing,CUUR0000SAH,2010-07,217.076
housing,Housing,CUUR0000SAH,2010-08,216.976
housing,Housing,CUUR0000SAH,2010-09,216.602
housing,Housing,CUUR0000SAH,2010-10,216.1
housing,Housing,CUUR0000SAH,2010-11,215.83
housing,Housing,CUUR0000SAH,2010-12,216.142
housing,Housing,CUUR0000SAH,2011-01,216.739
housing,Housing,CUUR0000SAH,2011-02,217.259
housing,Housing,CUUR0000SAH,2011-03,217.707
housing,Housing,CUUR0000SAH,2011-04,217.901
housing,Housing,CUUR0000SAH,2011-05,218.484
housing,Housing,CUUR0000SAH,2011-06,219.553
housing,Housing,CUUR0000SAH,2011-07,220.23
housing,Housing,CUUR0000SAH,2011-08,220.506
housing,Housing,CUUR0000SAH,2011-09,220.54
housing,Housing,CUUR0000SAH,2011-10,220.138
housing,Housing,CUUR0000SAH,2011-11,219.969
housing,Housing,CUUR0000SAH,2011-12,220.193
housing,Housing,CUUR0000SAH,2012-01,220.805
housing,Housing,CUUR0000SAH,2012-02,221.117
housing,Housing,CUUR0000SAH,2012-03,221.487
housing,Housing,CUUR0000SAH,2012-04,221.682
housing,Housing,CUUR0000SAH,2012-05,221.971
housing,Housing,CUUR0000SAH,2012-06,223.051
housing,Housing,CUUR0000SAH,2012-07,223.316
housing,Housing,CUUR0000SAH,2012-08,223.699
housing,Housing,CUUR0000SAH,2012-09,223.901
housing,Housing,CUUR0000SAH,2012-10,223.708
housing,Housing,CUUR0000SAH,2012-11,223.814
housing,Housing,CUUR0000SAH,2012-12,224.032
housing,Housing,CUUR0000SAH,2013-01,224.79
housing,Housing,CUUR0000SAH,2013-02,225.382
housing,Housing,CUUR0000SAH,2013-03,225.643
housing,Housing,CUUR0000SAH,2013-04,225.986
housing,Housing,CUUR0000SAH,2013-05,226.896
housing,Housing,CUUR0000SAH,2013-06,228.068
housing,Housing,CUUR0000SAH,2013-07,228.374
housing,Housing,CUUR0000SAH,2013-08,228.564
housing,Housing,CUUR0000SAH,2013-09,228.808
housing,Housing,CUUR0000SAH,2013-10,228.362
housing,Housing,CUUR0000SAH,2013-11,228.449
housing,Housing,CUUR0000SAH,2013-12,228.892
housing,Housing,CUUR0000SAH,2014-01,230.256
housing,Housing,CUUR0000SAH,2014-02,230.905
housing,Housing,CUUR0000SAH,2014-03,231.968
housing,Housing,CUUR0000SAH,2014-04,231.689
housing,Housing,CUUR0000SAH,2014-05,232.744
housing,Housing,CUUR0000SAH,2014-06,233.894
housing,Housing,CUUR0000SAH,2014-07,234.475
housing,Housing,CUUR0000SAH,2014-08,234.571
housing,Housing,CUUR0000SAH,2014-09,234.675
housing,Housing,CUUR0000SAH,2014-10,234.434
housing,Housing,CUUR0000SAH,2014-11,234.315
housing,Housing,CUUR0000SAH,2014-12,234.658
housing,Housing,CUUR0000SAH,2015-01,235.485
housing,Housing,CUUR0000SAH,2015-02,236.016
housing,Housing,CUUR0000SAH,2015-03,236.435
housing,Housing,CUUR0000SAH,2015-04,236.777
housing,Housing,CUUR0000SAH,2015-05,237.175
housing,Housing,CUUR0000SAH,2015-06,238.568
housing,Housing,CUUR0000SAH,2015-07,239.085
housing,Housing,CUUR0000SAH,2015-08,239.298
housing,Housing,CUUR0000SAH,2015-09,239.651
housing,Housing,CUUR0000SAH,2015-10,239.395
housing,Housing,CUUR0000SAH,2015-11,239.325
housing,Housing,CUUR0000SAH,2015-12,239.514
housing,Housing,CUUR0000SAH,2016-01,240.424
housing,Housing,CUUR0000SAH,2016-02,241.015
housing,Housing,CUUR0000SAH,2016-03,241.485
housing,Housing,CUUR0000SAH,2016-04,241.79
housing,Housing,CUUR0000SAH,2016-05,242.811
housing,Housing,CUUR0000SAH,2016-06,244.28
housing,Housing,CUUR0000SAH,2016-07,244.936
housing,Housing,CUUR0000SAH,2016-08,245.472
housing,Housing,CUUR0000SAH,2016-09,246.127
housing,Housing,CUUR0000SAH,2016-10,246.264
housing,Housing,CUUR0000SAH,2016-11,246.271
housing,Housing,CUUR0000SAH,2016-12,246.795
housing,Housing,CUUR0000SAH,2017-01,247.942
housing,Housing,CUUR0000SAH,2017-02,248.693
housing,Housing,CUUR0000SAH,2017-03,248.978
housing,Housing,CUUR0000SAH,2017-04,249.514
housing,Housing,CUUR0000SAH,2017-05,250.376
housing,Housing,CUUR0000SAH,2017-06,251.629
housing,Housing,CUUR0000SAH,2017-07,251.87
housing,Housing,CUUR0000SAH,2017-08,252.615
housing,Housing,CUUR0000SAH,2017-09,252.984
housing,Housing,CUUR0000SAH,2017-10,253.125
housing,Housing,CUUR0000SAH,2017-11,253.177
housing,Housing,CUUR0000SAH,2017-12,253.845
housing,Housing,CUUR0000SAH,2018-01,254.857
housing,Housing,CUUR0000SAH,2018-02,255.713
housing,Housing,CUUR0000SAH,2018-03,256.388
housing,Housing,CUUR0000SAH,2018-04,256.969
housing,Housing,CUUR0000SAH,2018-05,257.907
housing,Housing,CUUR0000SAH,2018-06,258.71
housing,Housing,CUUR0000SAH,2018-07,259.268
housing,Housing,CUUR0000SAH,2018-08,259.884
housing,Housing,CUUR0000SAH,2018-09,259.941
housing,Housing,CUUR0000SAH,2018-10,260.268
housing,Housing,CUUR0000SAH,2018-11,260.473
housing,Housing,CUUR0000SAH,2018-12,261.36
housing,Housing,CUUR0000SAH,2019-01,262.284
housing,Housing,CUUR0000SAH,2019-02,263.057
housing,Housing,CUUR0000SAH,2019-03,263.886
housing,Housing,CUUR0000SAH,2019-04,264.452
housing,Housing,CUUR0000SAH,2019-05,265.137
housing,Housing,CUUR0000SAH,2019-06,266.461
housing,Housing,CUUR0000SAH,2019-07,267.101
housing,Housing,CUUR0000SAH,2019-08,267.263
housing,Housing,CUUR0000SAH,2019-09,267.822
housing,Housing,CUUR0000SAH,2019-10,267.794
housing,Housing,CUUR0000SAH,2019-11,267.925
housing,Housing,CUUR0000SAH,2019-12,268.236
housing,Housing,CUUR0000SAH,2020-01,269.468
housing,Housing,CUUR0000SAH,2020-02,270.281
housing,Housing,CUUR0000SAH,2020-03,270.273
housing,Housing,CUUR0000SAH,2020-04,270.184
housing,Housing,CUUR0000SAH,2020-05,270.823
housing,Housing,CUUR0000SAH,2020-06,271.831
housing,Housing,CUUR0000SAH,2020-07,272.445
housing,Housing,CUUR0000SAH,2020-08,272.866
housing,Housing,CUUR0000SAH,2020-09,273.116
housing,Housing,CUUR0000SAH,2020-10,273.014
housing,Housing,CUUR0000SAH,2020-11,273.29
housing,Housing,CUUR0000SAH,2020-12,273.684
housing,Housing,CUUR0000SAH,2021-01,274.336
housing,Housing,CUUR0000SAH,2021-02,275.137
housing,Housing,CUUR0000SAH,2021-03,276.028
housing,Housing,CUUR0000SAH,2021-04,277.258
housing,Housing,CUUR0000SAH,2021-05,278.648
housing,Housing,CUUR0000SAH,2021-06,280.366
housing,Housing,CUUR0000SAH,2021-07,281.604
housing,Housing,CUUR0000SAH,2021-08,282.391
housing,Housing,CUUR0000SAH,2021-09,283.744
housing,Housing,CUUR0000SAH,2021-10,285.31
housing,Housing,CUUR0000SAH,2021-11,286.308
housing,Housing,CUUR0000SAH,2021-12,287.511
housing,Housing,CUUR0000SAH,2022-01,289.889
housing,Housing,CUUR0000SAH,2022-02,291.504
housing,Housing,CUUR0000SAH,2022-03,293.577
housing,Housing,CUUR0000SAH,2022-04,295.259
housing,Housing,CUUR0000SAH,2022-05,297.868
housing,Housing,CUUR0000SAH,2022-06,300.927
housing,Housing,CUUR0000SAH,2022-07,302.327
housing,Housing,CUUR0000SAH,2022-08,304.506
housing,Housing,CUUR0000SAH,2022-09,306.521
housing,Housing,CUUR0000SAH,2022-10,307.816
housing,Housing,CUUR0000SAH,2022-11,308.72
housing,Housing,CUUR0000SAH,2022-12,310.725
housing,Housing,CUUR0000SAH,2023-01,313.747
housing,Housing,CUUR0000SAH,2023-02,315.431
housing,Housing,CUUR0000SAH,2023-03,316.514
housing,Housing,CUUR0000SAH,2023-04,317.278
housing,Housing,CUUR0000SAH,2023-05,318.205
housing,Housing,CUUR0000SAH,2023-06,320.002
housing,Housing,CUUR0000SAH,2023-07,321.087
housing,Housing,CUUR0000SAH,2023-08,321.894
housing,Housing,CUUR0000SAH,2023-09,323.563
housing,Housing,CUUR0000SAH,2023-10,323.964
housing,Housing,CUUR0000SAH,2023-11,324.735
housing,Housing,CUUR0000SAH,2023-12,325.64
housing,Housing,CUUR0000SAH,2024-01,328.222
housing,Housing,CUUR0000SAH,2024-02,329.704
housing,Housing,CUUR0000SAH,2024-03,331.247
housing,Housing,CUUR0000SAH,2024-04,331.688
housing,Housing,CUUR0000SAH,2024-05,332.777
housing,Housing,CUUR0000SAH,2024-06,334.087
housing,Housing,CUUR0000SAH,2024-07,335.056
housing,Housing,CUUR0000SAH,2024-08,335.931
housing,Housing,CUUR0000SAH,2024-09,336.776
housing,Housing,CUUR0000SAH,2024-10,337.47
housing,Housing,CUUR0000SAH,2024-11,338.048
housing,Housing,CUUR0000SAH,2024-12,338.883
housing,Housing,CUUR0000SAH,2025-01,340.875
housing,Housing,CUUR0000SAH,2025-02,342.398
housing,Housing,CUUR0000SAH,2025-03,343.512
housing,Housing,CUUR0000SAH,2025-04,344.801
housing,Housing,CUUR0000SAH,2025-05,345.938
housing,Housing,CUUR0000SAH,2025-06,347.593
housing,Housing,CUUR0000SAH,2025-07,348.21
housing,Housing,CUUR0000SAH,2025-08,349.277
housing,Housing,CUUR0000SAH,2025-09,349.773
housing,Housing,CUUR0000SAH,2025-11,349.973
housing,Housing,CUUR0000SAH,2025-12,351.072
housing,Housing,CUUR0000SAH,2026-01,352.54
housing,Housing,CUUR0000SAH,2026-02,353.737
housing,Housing,CUUR0000SAH,2026-03,355.096
housing,Housing,CUUR0000SAH,2026-04,357.345
housing,Housing,CUUR0000SAH,2026-05,358.388
housing,Housing,CUUR0000SAH,2026-06,359.189
housing,Housing,CUUR0000SAH,2026-07,359.556
apparel,Apparel,CUUR0000SAA,1990-01,116.7
apparel,Apparel,CUUR0000SAA,1990-02,120.4
apparel,Apparel,CUUR0000SAA,1990-03,125.4
apparel,Apparel,CUUR0000SAA,1990-04,126.7
apparel,Apparel,CUUR0000SAA,1990-05,125.5
apparel,Apparel,CUUR0000SAA,1990-06,123.3
apparel,Apparel,CUUR0000SAA,1990-07,120.8
apparel,Apparel,CUUR0000SAA,1990-08,122.2
apparel,Apparel,CUUR0000SAA,1990-09,126.8
apparel,Apparel,CUUR0000SAA,1990-10,128.4
apparel,Apparel,CUUR0000SAA,1990-11,127.5
apparel,Apparel,CUUR0000SAA,1990-12,125.3
apparel,Apparel,CUUR0000SAA,1991-01,123.8
apparel,Apparel,CUUR0000SAA,1991-02,126.2
apparel,Apparel,CUUR0000SAA,1991-03,128.8
apparel,Apparel,CUUR0000SAA,1991-04,130.1
apparel,Apparel,CUUR0000SAA,1991-05,129.4
apparel,Apparel,CUUR0000SAA,1991-06,126.9
apparel,Apparel,CUUR0000SAA,1991-07,125.2
apparel,Apparel,CUUR0000SAA,1991-08,127.6
apparel,Apparel,CUUR0000SAA,1991-09,131.3
apparel,Apparel,CUUR0000SAA,1991-10,132.7
apparel,Apparel,CUUR0000SAA,1991-11,132.9
apparel,Apparel,CUUR0000SAA,1991-12,129.6
apparel,Apparel,CUUR0000SAA,1992-01,127.9
apparel,Apparel,CUUR0000SAA,1992-02,130.2
apparel,Apparel,CUUR0000SAA,1992-03,133.4
apparel,Apparel,CUUR0000SAA,1992-04,133.3
apparel,Apparel,CUUR0000SAA,1992-05,133.1
apparel,Apparel,CUUR0000SAA,1992-06,131
apparel,Apparel,CUUR0000SAA,1992-07,129.2
apparel,Apparel,CUUR0000SAA,1992-08,130.2
apparel,Apparel,CUUR0000SAA,1992-09,133.3
apparel,Apparel,CUUR0000SAA,1992-10,135
apparel,Apparel,CUUR0000SAA,1992-11,134.5
apparel,Apparel,CUUR0000SAA,1992-12,131.4
apparel,Apparel,CUUR0000SAA,1993-01,129.7
apparel,Apparel,CUUR0000SAA,1993-02,133.4
apparel,Apparel,CUUR0000SAA,1993-03,136.2
apparel,Apparel,CUUR0000SAA,1993-04,136.9
apparel,Apparel,CUUR0000SAA,1993-05,135
apparel,Apparel,CUUR0000SAA,1993-06,131.9
apparel,Apparel,CUUR0000SAA,1993-07,129.4
apparel,Apparel,CUUR0000SAA,1993-08,131.9
apparel,Apparel,CUUR0000SAA,1993-09,134.6
apparel,Apparel,CUUR0000SAA,1993-10,136.1
apparel,Apparel,CUUR0000SAA,1993-11,136.2
apparel,Apparel,CUUR0000SAA,1993-12,132.6
apparel,Apparel,CUUR0000SAA,1994-01,130.4
apparel,Apparel,CUUR0000SAA,1994-02,132.4
apparel,Apparel,CUUR0000SAA,1994-03,136.1
apparel,Apparel,CUUR0000SAA,1994-04,136.4
apparel,Apparel,CUUR0000SAA,1994-05,135.6
apparel,Apparel,CUUR0000SAA,1994-06,133.8
apparel,Apparel,CUUR0000SAA,1994-07,130.9
apparel,Apparel,CUUR0000SAA,1994-08,131.1
apparel,Apparel,CUUR0000SAA,1994-09,134.2
apparel,Apparel,CUUR0000SAA,1994-10,135.2
apparel,Apparel,CUUR0000SAA,1994-11,134.2
apparel,Apparel,CUUR0000SAA,1994-12,130.5
apparel,Apparel,CUUR0000SAA,1995-01,129.4
apparel,Apparel,CUUR0000SAA,1995-02,131.1
apparel,Apparel,CUUR0000SAA,1995-03,134.4
apparel,Apparel,CUUR0000SAA,1995-04,134.8
apparel,Apparel,CUUR0000SAA,1995-05,133.4
apparel,Apparel,CUUR0000SAA,1995-06,130.5
apparel,Apparel,CUUR0000SAA,1995-07,128.3
apparel,Apparel,CUUR0000SAA,1995-08,130.1
apparel,Apparel,CUUR0000SAA,1995-09,132.7
apparel,Apparel,CUUR0000SAA,1995-10,134.5
apparel,Apparel,CUUR0000SAA,1995-11,133.7
apparel,Apparel,CUUR0000SAA,1995-12,130.6
apparel,Apparel,CUUR0000SAA,1996-01,130
apparel,Apparel,CUUR0000SAA,1996-02,131.2
apparel,Apparel,CUUR0000SAA,1996-03,134.8
apparel,Apparel,CUUR0000SAA,1996-04,134.9
apparel,Apparel,CUUR0000SAA,1996-05,133.7
apparel,Apparel,CUUR0000SAA,1996-06,130.8
apparel,Apparel,CUUR0000SAA,1996-07,128.3
apparel,Apparel,CUUR0000SAA,1996-08,128.1
apparel,Apparel,CUUR0000SAA,1996-09,131.5
apparel,Apparel,CUUR0000SAA,1996-10,133.4
apparel,Apparel,CUUR0000SAA,1996-11,133.4
apparel,Apparel,CUUR0000SAA,1996-12,130.3
apparel,Apparel,CUUR0000SAA,1997-01,129.6
apparel,Apparel,CUUR0000SAA,1997-02,131.9
apparel,Apparel,CUUR0000SAA,1997-03,134.5
apparel,Apparel,CUUR0000SAA,1997-04,136.1
apparel,Apparel,CUUR0000SAA,1997-05,135.3
apparel,Apparel,CUUR0000SAA,1997-06,132.4
apparel,Apparel,CUUR0000SAA,1997-07,130.2
apparel,Apparel,CUUR0000SAA,1997-08,130
apparel,Apparel,CUUR0000SAA,1997-09,133
apparel,Apparel,CUUR0000SAA,1997-10,134.9
apparel,Apparel,CUUR0000SAA,1997-11,134.7
apparel,Apparel,CUUR0000SAA,1997-12,131.6
apparel,Apparel,CUUR0000SAA,1998-01,129.8
apparel,Apparel,CUUR0000SAA,1998-02,131.9
apparel,Apparel,CUUR0000SAA,1998-03,134.9
apparel,Apparel,CUUR0000SAA,1998-04,135.8
apparel,Apparel,CUUR0000SAA,1998-05,135.3
apparel,Apparel,CUUR0000SAA,1998-06,132.5
apparel,Apparel,CUUR0000SAA,1998-07,129.6
apparel,Apparel,CUUR0000SAA,1998-08,131.6
apparel,Apparel,CUUR0000SAA,1998-09,133.6
apparel,Apparel,CUUR0000SAA,1998-10,135.6
apparel,Apparel,CUUR0000SAA,1998-11,135
apparel,Apparel,CUUR0000SAA,1998-12,130.7
apparel,Apparel,CUUR0000SAA,1999-01,127.9
apparel,Apparel,CUUR0000SAA,1999-02,129.7
apparel,Apparel,CUUR0000SAA,1999-03,132.7
apparel,Apparel,CUUR0000SAA,1999-04,135.2
apparel,Apparel,CUUR0000SAA,1999-05,134.2
